date,state,vehicle_category,electric_vehicles_sold,total_vehicles_sold,Revenue,,
01-Apr-23,Uttarakhand,2-Wheelers,524,12580,"₹ 1,06,93,00,000.00",,
01-Apr-23,West Bengal,2-Wheelers,918,54194,"₹ 4,60,64,90,000.00",,
01-May-23,Andhra Pradesh,2-Wheelers,4370,54545,"₹ 4,63,63,25,000.00",,
01-May-23,Assam,2-Wheelers,282,35939,"₹ 3,05,48,15,000.00",,
01-May-23,Bihar,2-Wheelers,1536,125465,"₹ 10,66,45,25,000.00",,
01-May-23,Chandigarh,2-Wheelers,209,2356,"₹ 20,02,60,000.00",,
01-May-23,Chhattisgarh,2-Wheelers,2514,29232,"₹ 2,48,47,20,000.00",,
01-May-23,DNH and DD,2-Wheelers,4,829,"₹ 7,04,65,000.00",,
01-May-23,Delhi,2-Wheelers,4977,32282,"₹ 2,74,39,70,000.00",,
01-May-23,Goa,2-Wheelers,863,3933,"₹ 33,43,05,000.00",,
01-May-23,Gujarat,2-Wheelers,9609,87169,"₹ 7,40,93,65,000.00",,
01-May-23,Haryana,2-Wheelers,1053,34399,"₹ 2,92,39,15,000.00",,
01-May-23,Himachal Pradesh,2-Wheelers,118,5278,"₹ 44,86,30,000.00",,
01-May-23,Jammu and Kashmir,2-Wheelers,258,9084,"₹ 77,21,40,000.00",,
01-May-23,Jharkhand,2-Wheelers,839,41796,"₹ 3,55,26,60,000.00",,
01-May-23,Karnataka,2-Wheelers,17292,97074,"₹ 8,25,12,90,000.00",,
01-May-23,Kerala,2-Wheelers,7386,41347,"₹ 3,51,44,95,000.00",,
01-May-23,Ladakh,2-Wheelers,14,161,"₹ 1,36,85,000.00",,
01-May-23,Madhya Pradesh,2-Wheelers,3940,97067,"₹ 8,25,06,95,000.00",,
01-May-23,Maharashtra,2-Wheelers,20585,126680,"₹ 10,76,78,00,000.00",,
01-May-23,Manipur,2-Wheelers,10,572,"₹ 4,86,20,000.00",,
01-May-23,Meghalaya,2-Wheelers,7,2006,"₹ 17,05,10,000.00",,
01-May-23,Mizoram,2-Wheelers,14,1626,"₹ 13,82,10,000.00",,
01-May-23,Odisha,2-Wheelers,3727,44563,"₹ 3,78,78,55,000.00",,
01-May-23,Puducherry,2-Wheelers,382,3736,"₹ 31,75,60,000.00",,
01-May-23,Punjab,2-Wheelers,1181,32433,"₹ 2,75,68,05,000.00",,
01-May-23,Rajasthan,2-Wheelers,6897,79573,"₹ 6,76,37,05,000.00",,
01-May-23,Tamil Nadu,2-Wheelers,10330,109325,"₹ 9,29,26,25,000.00",,
01-May-23,Tripura,2-Wheelers,65,3305,"₹ 28,09,25,000.00",,
01-May-23,Uttar Pradesh,2-Wheelers,4704,300079,"₹ 25,50,67,15,000.00",,
01-May-23,Uttarakhand,2-Wheelers,682,14779,"₹ 1,25,62,15,000.00",,
01-May-23,West Bengal,2-Wheelers,1508,77494,"₹ 6,58,69,90,000.00",,
01-Jun-23,Andhra Pradesh,2-Wheelers,1004,45618,"₹ 3,87,75,30,000.00",,
01-Jun-23,Assam,2-Wheelers,177,31855,"₹ 2,70,76,75,000.00",,
01-Jun-23,Bihar,2-Wheelers,520,90944,"₹ 7,73,02,40,000.00",,
01-Jun-23,Chandigarh,2-Wheelers,135,2638,"₹ 22,42,30,000.00",,
01-Jun-23,Chhattisgarh,2-Wheelers,1245,30378,"₹ 2,58,21,30,000.00",,
01-Jun-23,DNH and DD,2-Wheelers,5,765,"₹ 6,50,25,000.00",,
01-Jun-23,Delhi,2-Wheelers,1787,28279,"₹ 2,40,37,15,000.00",,
01-Jun-23,Goa,2-Wheelers,531,3485,"₹ 29,62,25,000.00",,
01-Jun-23,Gujarat,2-Wheelers,4019,80898,"₹ 6,87,63,30,000.00",,
01-Jun-23,Haryana,2-Wheelers,408,33317,"₹ 2,83,19,45,000.00",,
01-Jun-23,Himachal Pradesh,2-Wheelers,59,5397,"₹ 45,87,45,000.00",,
01-Jun-23,Jammu and Kashmir,2-Wheelers,166,7915,"₹ 67,27,75,000.00",,
01-Jun-23,Jharkhand,2-Wheelers,390,36415,"₹ 3,09,52,75,000.00",,
01-Jun-23,Karnataka,2-Wheelers,7730,101825,"₹ 8,65,51,25,000.00",,
01-Jun-23,Kerala,2-Wheelers,4020,38025,"₹ 3,23,21,25,000.00",,
01-Jun-23,Ladakh,2-Wheelers,2,208,"₹ 1,76,80,000.00",,
01-Jun-23,Madhya Pradesh,2-Wheelers,1671,78536,"₹ 6,67,55,60,000.00",,
01-Jun-23,Maharashtra,2-Wheelers,8451,119809,"₹ 10,18,37,65,000.00",,
01-Jun-23,Manipur,2-Wheelers,4,270,"₹ 2,29,50,000.00",,
01-Jun-23,Mizoram,2-Wheelers,4,1795,"₹ 15,25,75,000.00",,
01-Jun-23,Odisha,2-Wheelers,2131,43202,"₹ 3,67,21,70,000.00",,
01-Jun-23,Puducherry,2-Wheelers,140,3591,"₹ 30,52,35,000.00",,
01-Jun-23,Punjab,2-Wheelers,534,30214,"₹ 2,56,81,90,000.00",,
01-Jun-23,Rajasthan,2-Wheelers,3261,69235,"₹ 5,88,49,75,000.00",,
01-Jun-23,Tamil Nadu,2-Wheelers,4720,121451,"₹ 10,32,33,35,000.00",,
01-Jun-23,Tripura,2-Wheelers,8,2709,"₹ 23,02,65,000.00",,
01-Jun-23,Uttar Pradesh,2-Wheelers,1932,219233,"₹ 18,63,48,05,000.00",,
01-Jun-23,Uttarakhand,2-Wheelers,324,13374,"₹ 1,13,67,90,000.00",,
01-Jun-23,West Bengal,2-Wheelers,462,64854,"₹ 5,51,25,90,000.00",,
01-Jul-23,Andhra Pradesh,2-Wheelers,1361,50877,"₹ 4,32,45,45,000.00",,
01-Jul-23,Assam,2-Wheelers,168,32074,"₹ 2,72,62,90,000.00",,
01-Jul-23,Bihar,2-Wheelers,614,69583,"₹ 5,91,45,55,000.00",,
01-Jul-23,Chandigarh,2-Wheelers,134,1813,"₹ 15,41,05,000.00",,
01-Jul-23,Chhattisgarh,2-Wheelers,1584,28753,"₹ 2,44,40,05,000.00",,
01-Jul-23,DNH and DD,2-Wheelers,5,856,"₹ 7,27,60,000.00",,
01-Jul-23,Delhi,2-Wheelers,2068,31269,"₹ 2,65,78,65,000.00",,
01-Jul-23,Goa,2-Wheelers,517,2877,"₹ 24,45,45,000.00",,
01-Jul-23,Gujarat,2-Wheelers,5300,98394,"₹ 8,36,34,90,000.00",,
01-Jul-23,Haryana,2-Wheelers,152,15523,"₹ 1,31,94,55,000.00",,
01-Jul-23,Himachal Pradesh,2-Wheelers,40,5450,"₹ 46,32,50,000.00",,
01-Jul-23,Jammu and Kashmir,2-Wheelers,116,8604,"₹ 73,13,40,000.00",,
01-Jul-23,Jharkhand,2-Wheelers,447,32370,"₹ 2,75,14,50,000.00",,
01-Jul-23,Karnataka,2-Wheelers,9632,95036,"₹ 8,07,80,60,000.00",,
01-Jul-23,Kerala,2-Wheelers,3937,34948,"₹ 2,97,05,80,000.00",,
01-Jul-23,Madhya Pradesh,2-Wheelers,1971,69937,"₹ 5,94,46,45,000.00",,
01-Jul-23,Maharashtra,2-Wheelers,9822,126943,"₹ 10,79,01,55,000.00",,
01-Jul-23,Manipur,2-Wheelers,6,1145,"₹ 9,73,25,000.00",,
01-Jul-23,Meghalaya,2-Wheelers,20,2030,"₹ 17,25,50,000.00",,
01-Jul-23,Mizoram,2-Wheelers,6,1721,"₹ 14,62,85,000.00",,
01-Jul-23,Odisha,2-Wheelers,2805,38394,"₹ 3,26,34,90,000.00",,
01-Jul-23,Puducherry,2-Wheelers,189,3909,"₹ 33,22,65,000.00",,
01-Jul-23,Punjab,2-Wheelers,445,33588,"₹ 2,85,49,80,000.00",,
01-Jul-23,Rajasthan,2-Wheelers,3763,76511,"₹ 6,50,34,35,000.00",,
01-Jul-23,Tamil Nadu,2-Wheelers,5839,119322,"₹ 10,14,23,70,000.00",,
01-Jul-23,Tripura,2-Wheelers,6,2942,"₹ 25,00,70,000.00",,
01-Jul-23,Uttar Pradesh,2-Wheelers,2326,158970,"₹ 13,51,24,50,000.00",,
01-Jul-23,Uttarakhand,2-Wheelers,408,13216,"₹ 1,12,33,60,000.00",,
01-Jul-23,West Bengal,2-Wheelers,509,67367,"₹ 5,72,61,95,000.00",,
01-Aug-23,Andhra Pradesh,2-Wheelers,1568,56399,"₹ 4,79,39,15,000.00",,
01-Aug-23,Assam,2-Wheelers,147,31641,"₹ 2,68,94,85,000.00",,
01-Aug-23,Bihar,2-Wheelers,713,58346,"₹ 4,95,94,10,000.00",,
01-Aug-23,Chandigarh,2-Wheelers,125,1789,"₹ 15,20,65,000.00",,
01-Aug-23,Chhattisgarh,2-Wheelers,2088,28699,"₹ 2,43,94,15,000.00",,
01-Aug-23,DNH and DD,2-Wheelers,6,606,"₹ 5,15,10,000.00",,
01-Aug-23,Delhi,2-Wheelers,2116,33120,"₹ 2,81,52,00,000.00",,
01-Aug-23,Goa,2-Wheelers,689,4098,"₹ 34,83,30,000.00",,
01-Aug-23,Gujarat,2-Wheelers,5755,87134,"₹ 7,40,63,90,000.00",,
01-Aug-23,Haryana,2-Wheelers,399,38102,"₹ 3,23,86,70,000.00",,
01-Aug-23,Himachal Pradesh,2-Wheelers,64,5345,"₹ 45,43,25,000.00",,
01-Aug-23,Jammu and Kashmir,2-Wheelers,98,8650,"₹ 73,52,50,000.00",,
01-Aug-23,Jharkhand,2-Wheelers,455,27909,"₹ 2,37,22,65,000.00",,
01-Aug-23,Karnataka,2-Wheelers,9720,101545,"₹ 8,63,13,25,000.00",,
01-Aug-23,Kerala,2-Wheelers,4798,49548,"₹ 4,21,15,80,000.00",,
01-Aug-23,Madhya Pradesh,2-Wheelers,3907,73963,"₹ 6,28,68,55,000.00",,
01-Aug-23,Maharashtra,2-Wheelers,12043,133378,"₹ 11,33,71,30,000.00",,
01-Aug-23,Manipur,2-Wheelers,8,846,"₹ 7,19,10,000.00",,
01-Aug-23,Meghalaya,2-Wheelers,15,2060,"₹ 17,51,00,000.00",,
01-Aug-23,Mizoram,2-Wheelers,4,1908,"₹ 16,21,80,000.00",,
01-Aug-23,Odisha,2-Wheelers,2737,36033,"₹ 3,06,28,05,000.00",,
01-Aug-23,Puducherry,2-Wheelers,197,4141,"₹ 35,19,85,000.00",,
01-Aug-23,Punjab,2-Wheelers,642,34784,"₹ 2,95,66,40,000.00",,
01-Aug-23,Rajasthan,2-Wheelers,4313,76171,"₹ 6,47,45,35,000.00",,
01-Aug-23,Tamil Nadu,2-Wheelers,6246,128997,"₹ 10,96,47,45,000.00",,
01-Aug-23,Tripura,2-Wheelers,33,3154,"₹ 26,80,90,000.00",,
01-Aug-23,Uttar Pradesh,2-Wheelers,2710,146984,"₹ 12,49,36,40,000.00",,
01-Aug-23,Uttarakhand,2-Wheelers,364,12790,"₹ 1,08,71,50,000.00",,
01-Aug-23,West Bengal,2-Wheelers,511,64154,"₹ 5,45,30,90,000.00",,
01-Sep-23,Andhra Pradesh,2-Wheelers,1388,53014,"₹ 4,50,61,90,000.00",,
01-Sep-23,Assam,2-Wheelers,257,32936,"₹ 2,79,95,60,000.00",,
01-Sep-23,Bihar,2-Wheelers,900,65102,"₹ 5,53,36,70,000.00",,
01-Sep-23,Chandigarh,2-Wheelers,134,1868,"₹ 15,87,80,000.00",,
01-Sep-23,Chhattisgarh,2-Wheelers,2178,30725,"₹ 2,61,16,25,000.00",,
01-Sep-23,DNH and DD,2-Wheelers,12,732,"₹ 6,22,20,000.00",,
01-Sep-23,Delhi,2-Wheelers,2002,31468,"₹ 2,67,47,80,000.00",,
01-Sep-23,Goa,2-Wheelers,560,5539,"₹ 47,08,15,000.00",,
01-Sep-23,Gujarat,2-Wheelers,7209,129851,"₹ 11,03,73,35,000.00",,
01-Sep-23,Haryana,2-Wheelers,321,44459,"₹ 3,77,90,15,000.00",,
01-Sep-23,Himachal Pradesh,2-Wheelers,68,5403,"₹ 45,92,55,000.00",,
01-Sep-23,Jammu and Kashmir,2-Wheelers,113,8372,"₹ 71,16,20,000.00",,
01-Sep-23,Jharkhand,2-Wheelers,524,31209,"₹ 2,65,27,65,000.00",,
01-Sep-23,Karnataka,2-Wheelers,10590,106981,"₹ 9,09,33,85,000.00",,
01-Sep-23,Kerala,2-Wheelers,4461,48967,"₹ 4,16,21,95,000.00",,
01-Sep-23,Madhya Pradesh,2-Wheelers,3283,74064,"₹ 6,29,54,40,000.00",,
01-Sep-23,Maharashtra,2-Wheelers,12444,134556,"₹ 11,43,72,60,000.00",,
01-Sep-23,Meghalaya,2-Wheelers,11,1991,"₹ 16,92,35,000.00",,
01-Sep-23,Mizoram,2-Wheelers,6,1561,"₹ 13,26,85,000.00",,
01-Sep-23,Odisha,2-Wheelers,3049,45630,"₹ 3,87,85,50,000.00",,
01-Sep-23,Puducherry,2-Wheelers,136,3350,"₹ 28,47,50,000.00",,
01-Sep-23,Punjab,2-Wheelers,676,35832,"₹ 3,04,57,20,000.00",,
01-Sep-23,Rajasthan,2-Wheelers,4336,81056,"₹ 6,88,97,60,000.00",,
01-Sep-23,Tamil Nadu,2-Wheelers,5178,116071,"₹ 9,86,60,35,000.00",,
01-Sep-23,Tripura,2-Wheelers,17,3157,"₹ 26,83,45,000.00",,
01-Sep-23,Uttar Pradesh,2-Wheelers,3141,143067,"₹ 12,16,06,95,000.00",,
01-Sep-23,Uttarakhand,2-Wheelers,262,12642,"₹ 1,07,45,70,000.00",,
01-Sep-23,West Bengal,2-Wheelers,489,58361,"₹ 4,96,06,85,000.00",,
01-Oct-23,Andhra Pradesh,2-Wheelers,1757,66154,"₹ 5,62,30,90,000.00",,
01-Oct-23,Assam,2-Wheelers,245,51372,"₹ 4,36,66,20,000.00",,
01-Oct-23,Bihar,2-Wheelers,820,65088,"₹ 5,53,24,80,000.00",,
01-Oct-23,Chandigarh,2-Wheelers,157,1964,"₹ 16,69,40,000.00",,
01-Oct-23,Chhattisgarh,2-Wheelers,2195,38600,"₹ 3,28,10,00,000.00",,
01-Oct-23,DNH and DD,2-Wheelers,4,1109,"₹ 9,42,65,000.00",,
01-Oct-23,Delhi,2-Wheelers,2611,35861,"₹ 3,04,81,85,000.00",,
01-Oct-23,Goa,2-Wheelers,567,5377,"₹ 45,70,45,000.00",,
01-Oct-23,Gujarat,2-Wheelers,8417,149414,"₹ 12,70,01,90,000.00",,
01-Oct-23,Haryana,2-Wheelers,591,37096,"₹ 3,15,31,60,000.00",,
01-Oct-23,Himachal Pradesh,2-Wheelers,53,4480,"₹ 38,08,00,000.00",,
01-Oct-23,Jammu and Kashmir,2-Wheelers,137,6736,"₹ 57,25,60,000.00",,
01-Oct-23,Jharkhand,2-Wheelers,502,33632,"₹ 2,85,87,20,000.00",,
01-Oct-23,Karnataka,2-Wheelers,11137,108712,"₹ 9,24,05,20,000.00",,
01-Oct-23,Kerala,2-Wheelers,5051,36841,"₹ 3,13,14,85,000.00",,
01-Oct-23,Madhya Pradesh,2-Wheelers,3262,99036,"₹ 8,41,80,60,000.00",,
01-Oct-23,Maharashtra,2-Wheelers,15716,167065,"₹ 14,20,05,25,000.00",,
01-Oct-23,Manipur,2-Wheelers,6,1035,"₹ 8,79,75,000.00",,
01-Oct-23,Mizoram,2-Wheelers,36,1958,"₹ 16,64,30,000.00",,
01-Oct-23,Odisha,2-Wheelers,3972,71596,"₹ 6,08,56,60,000.00",,
01-Oct-23,Puducherry,2-Wheelers,197,3765,"₹ 32,00,25,000.00",,
01-Oct-23,Punjab,2-Wheelers,760,34028,"₹ 2,89,23,80,000.00",,
01-Oct-23,Rajasthan,2-Wheelers,4906,103647,"₹ 8,80,99,95,000.00",,
01-Oct-23,Tamil Nadu,2-Wheelers,6507,131658,"₹ 11,19,09,30,000.00",,
01-Oct-23,Tripura,2-Wheelers,6,4285,"₹ 36,42,25,000.00",,
01-Oct-23,Uttar Pradesh,2-Wheelers,3775,162993,"₹ 13,85,44,05,000.00",,
01-Oct-23,Uttarakhand,2-Wheelers,383,13890,"₹ 1,18,06,50,000.00",,
01-Oct-23,West Bengal,2-Wheelers,851,65489,"₹ 5,56,65,65,000.00",,
01-Nov-23,Andaman & Nicobar Island,2-Wheelers,3,598,"₹ 5,08,30,000.00",,
01-Nov-23,Andhra Pradesh,2-Wheelers,1997,79246,"₹ 6,73,59,10,000.00",,
01-Nov-23,Assam,2-Wheelers,244,41326,"₹ 3,51,27,10,000.00",,
01-Nov-23,Bihar,2-Wheelers,1765,149828,"₹ 12,73,53,80,000.00",,
01-Nov-23,Chandigarh,2-Wheelers,241,2430,"₹ 20,65,50,000.00",,
01-Nov-23,Chhattisgarh,2-Wheelers,3880,76276,"₹ 6,48,34,60,000.00",,
01-Nov-23,DNH and DD,2-Wheelers,15,1185,"₹ 10,07,25,000.00",,
01-Nov-23,Delhi,2-Wheelers,3976,56736,"₹ 4,82,25,60,000.00",,
01-Nov-23,Goa,2-Wheelers,977,6217,"₹ 52,84,45,000.00",,
01-Nov-23,Gujarat,2-Wheelers,5424,152556,"₹ 12,96,72,60,000.00",,
01-Nov-23,Haryana,2-Wheelers,565,42364,"₹ 3,60,09,40,000.00",,
01-Nov-23,Himachal Pradesh,2-Wheelers,53,6131,"₹ 52,11,35,000.00",,
01-Nov-23,Jammu and Kashmir,2-Wheelers,172,8743,"₹ 74,31,55,000.00",,
01-Nov-23,Jharkhand,2-Wheelers,825,63696,"₹ 5,41,41,60,000.00",,
01-Nov-23,Karnataka,2-Wheelers,14300,136535,"₹ 11,60,54,75,000.00",,
01-Nov-23,Kerala,2-Wheelers,5352,36822,"₹ 3,12,98,70,000.00",,
01-Nov-23,Madhya Pradesh,2-Wheelers,4861,204532,"₹ 17,38,52,20,000.00",,
01-Nov-23,Maharashtra,2-Wheelers,19008,230768,"₹ 19,61,52,80,000.00",,
01-Nov-23,Manipur,2-Wheelers,10,812,"₹ 6,90,20,000.00",,
01-Nov-23,Meghalaya,2-Wheelers,6,1893,"₹ 16,09,05,000.00",,
01-Nov-23,Mizoram,2-Wheelers,35,1977,"₹ 16,80,45,000.00",,
01-Nov-23,Odisha,2-Wheelers,4345,63423,"₹ 5,39,09,55,000.00",,
01-Nov-23,Puducherry,2-Wheelers,194,3681,"₹ 31,28,85,000.00",,
01-Nov-23,Punjab,2-Wheelers,1184,48694,"₹ 4,13,89,90,000.00",,
01-Nov-23,Rajasthan,2-Wheelers,7743,191722,"₹ 16,29,63,70,000.00",,
01-Nov-23,Tamil Nadu,2-Wheelers,7096,121926,"₹ 10,36,37,10,000.00",,
01-Nov-23,Tripura,2-Wheelers,11,4893,"₹ 41,59,05,000.00",,
01-Nov-23,Uttar Pradesh,2-Wheelers,5327,387983,"₹ 32,97,85,55,000.00",,
01-Nov-23,Uttarakhand,2-Wheelers,626,24522,"₹ 2,08,43,70,000.00",,
01-Nov-23,West Bengal,2-Wheelers,1007,97240,"₹ 8,26,54,00,000.00",,
01-Dec-23,Andaman & Nicobar Island,2-Wheelers,7,430,"₹ 3,65,50,000.00",,
01-Dec-23,Andhra Pradesh,2-Wheelers,2372,60868,"₹ 5,17,37,80,000.00",,
01-Dec-23,Arunachal Pradesh,2-Wheelers,2,1377,"₹ 11,70,45,000.00",,
01-Dec-23,Assam,2-Wheelers,204,38490,"₹ 3,27,16,50,000.00",,
01-Dec-23,Bihar,2-Wheelers,1354,91064,"₹ 7,74,04,40,000.00",,
01-Dec-23,Chandigarh,2-Wheelers,137,1162,"₹ 9,87,70,000.00",,
01-Dec-23,Chhattisgarh,2-Wheelers,1865,31773,"₹ 2,70,07,05,000.00",,
01-Dec-23,DNH and DD,2-Wheelers,13,1447,"₹ 12,29,95,000.00",,
01-Dec-23,Delhi,2-Wheelers,5380,27097,"₹ 2,30,32,45,000.00",,
01-Dec-23,Goa,2-Wheelers,799,4299,"₹ 36,54,15,000.00",,
01-Dec-23,Gujarat,2-Wheelers,4080,85848,"₹ 7,29,70,80,000.00",,
01-Dec-23,Haryana,2-Wheelers,1019,60574,"₹ 5,14,87,90,000.00",,
01-Dec-23,Himachal Pradesh,2-Wheelers,102,9988,"₹ 84,89,80,000.00",,
01-Dec-23,Jammu and Kashmir,2-Wheelers,96,3661,"₹ 31,11,85,000.00",,
01-Dec-23,Jharkhand,2-Wheelers,632,32673,"₹ 2,77,72,05,000.00",,
01-Dec-23,Karnataka,2-Wheelers,10237,91996,"₹ 7,81,96,60,000.00",,
01-Dec-23,Kerala,2-Wheelers,4866,35712,"₹ 3,03,55,20,000.00",,
01-Dec-23,Madhya Pradesh,2-Wheelers,3359,88017,"₹ 7,48,14,45,000.00",,
01-Dec-23,Maharashtra,2-Wheelers,14495,174125,"₹ 14,80,06,25,000.00",,
01-Dec-23,Manipur,2-Wheelers,6,976,"₹ 8,29,60,000.00",,
01-Dec-23,Mizoram,2-Wheelers,24,1974,"₹ 16,77,90,000.00",,
01-Dec-23,Odisha,2-Wheelers,4383,48402,"₹ 4,11,41,70,000.00",,
01-Dec-23,Puducherry,2-Wheelers,224,2836,"₹ 24,10,60,000.00",,
01-Dec-23,Punjab,2-Wheelers,951,45523,"₹ 3,86,94,55,000.00",,
01-Dec-23,Rajasthan,2-Wheelers,4676,99479,"₹ 8,45,57,15,000.00",,
01-Dec-23,Tamil Nadu,2-Wheelers,5403,82736,"₹ 7,03,25,60,000.00",,
01-Dec-23,Tripura,2-Wheelers,40,3663,"₹ 31,13,55,000.00",,
01-Dec-23,Uttar Pradesh,2-Wheelers,5487,211546,"₹ 17,98,14,10,000.00",,
01-Dec-23,Uttarakhand,2-Wheelers,655,19337,"₹ 1,64,36,45,000.00",,
01-Dec-23,West Bengal,2-Wheelers,2625,90092,"₹ 7,65,78,20,000.00",,
01-Jan-24,Uttar Pradesh,2-Wheelers,5668,181667,"₹ 15,44,16,95,000.00",,
01-Jan-24,Maharashtra,2-Wheelers,16367,172830,"₹ 14,69,05,50,000.00",,
01-Jan-24,Karnataka,2-Wheelers,12415,115920,"₹ 9,85,32,00,000.00",,
01-Jan-24,Tamil Nadu,2-Wheelers,7580,153753,"₹ 13,06,90,05,000.00",,
01-Jan-24,Bihar,2-Wheelers,1288,71556,"₹ 6,08,22,60,000.00",,
01-Jan-24,Kerala,2-Wheelers,6457,42509,"₹ 3,61,32,65,000.00",,
01-Jan-24,Rajasthan,2-Wheelers,4432,78862,"₹ 6,70,32,70,000.00",,
01-Jan-24,Delhi,2-Wheelers,3073,38413,"₹ 3,26,51,05,000.00",,
01-Jan-24,Madhya Pradesh,2-Wheelers,3684,92100,"₹ 7,82,85,00,000.00",,
01-Jan-24,Gujarat,2-Wheelers,5424,91933,"₹ 7,81,43,05,000.00",,
01-Jan-24,Odisha,2-Wheelers,3883,53485,"₹ 4,54,62,25,000.00",,
01-Jan-24,Assam,2-Wheelers,253,44386,"₹ 3,77,28,10,000.00",,
01-Jan-24,Haryana,2-Wheelers,1259,42824,"₹ 3,64,00,40,000.00",,
01-Jan-24,Chhattisgarh,2-Wheelers,2367,42881,"₹ 3,64,48,85,000.00",,
01-Jan-24,West Bengal,2-Wheelers,1636,72390,"₹ 6,15,31,50,000.00",,
01-Jan-24,Punjab,2-Wheelers,821,33511,"₹ 2,84,84,35,000.00",,
01-Jan-24,Andhra Pradesh,2-Wheelers,2134,53619,"₹ 4,55,76,15,000.00",,
01-Jan-24,Jharkhand,2-Wheelers,551,30612,"₹ 2,60,20,20,000.00",,
01-Jan-24,Uttarakhand,2-Wheelers,382,11682,"₹ 99,29,70,000.00",,
01-Jan-24,Jammu and Kashmir,2-Wheelers,219,4582,"₹ 38,94,70,000.00",,
01-Jan-24,Goa,2-Wheelers,832,5079,"₹ 43,17,15,000.00",,
01-Jan-24,Chandigarh,2-Wheelers,118,1450,"₹ 12,32,50,000.00",,
01-Jan-24,Tripura,2-Wheelers,3,3000,"₹ 25,50,00,000.00",,
01-Jan-24,Puducherry,2-Wheelers,310,5141,"₹ 43,69,85,000.00",,
01-Jan-24,Himachal Pradesh,2-Wheelers,79,6031,"₹ 51,26,35,000.00",,
01-Jan-24,DNH and DD,2-Wheelers,31,866,"₹ 7,36,10,000.00",,
01-Jan-24,Manipur,2-Wheelers,7,1556,"₹ 13,22,60,000.00",,
01-Jan-24,Mizoram,2-Wheelers,28,1872,"₹ 15,91,20,000.00",,
01-Jan-24,Meghalaya,2-Wheelers,26,1625,"₹ 13,81,25,000.00",,
01-Jan-24,Ladakh,2-Wheelers,14,37,"₹ 31,45,000.00",,
01-Jan-24,Andaman & Nicobar,2-Wheelers,2,483,"₹ 4,10,55,000.00",,
01-Feb-24,Uttar Pradesh,2-Wheelers,6557,206846,"₹ 17,58,19,10,000.00",,
01-Feb-24,Maharashtra,2-Wheelers,15193,147649,"₹ 12,55,01,65,000.00",,
01-Feb-24,Karnataka,2-Wheelers,12605,108852,"₹ 9,25,24,20,000.00",,
01-Feb-24,Tamil Nadu,2-Wheelers,8647,143638,"₹ 12,20,92,30,000.00",,
01-Feb-24,Rajasthan,2-Wheelers,5145,81152,"₹ 6,89,79,20,000.00",,
01-Feb-24,Bihar,2-Wheelers,1301,83398,"₹ 7,08,88,30,000.00",,
01-Feb-24,Madhya Pradesh,2-Wheelers,4006,87659,"₹ 7,45,10,15,000.00",,
01-Feb-24,Kerala,2-Wheelers,5389,38356,"₹ 3,26,02,60,000.00",,
01-Feb-24,Gujarat,2-Wheelers,5103,88441,"₹ 7,51,74,85,000.00",,
01-Feb-24,Delhi,2-Wheelers,2364,30504,"₹ 2,59,28,40,000.00",,
01-Feb-24,Assam,2-Wheelers,246,39048,"₹ 3,31,90,80,000.00",,
01-Feb-24,Odisha,2-Wheelers,3733,57255,"₹ 4,86,66,75,000.00",,
01-Feb-24,Chhattisgarh,2-Wheelers,2198,40110,"₹ 3,40,93,50,000.00",,
01-Feb-24,Punjab,2-Wheelers,1017,34359,"₹ 2,92,05,15,000.00",,
01-Feb-24,Andhra Pradesh,2-Wheelers,2830,56600,"₹ 4,81,10,00,000.00",,
01-Feb-24,Haryana,2-Wheelers,1075,38121,"₹ 3,24,02,85,000.00",,
01-Feb-24,West Bengal,2-Wheelers,1341,74089,"₹ 6,29,75,65,000.00",,
01-Feb-24,Jharkhand,2-Wheelers,710,34467,"₹ 2,92,96,95,000.00",,
01-Feb-24,Uttarakhand,2-Wheelers,586,13692,"₹ 1,16,38,20,000.00",,
01-Feb-24,Jammu and Kashmir,2-Wheelers,233,5055,"₹ 42,96,75,000.00",,
01-Feb-24,Goa,2-Wheelers,990,4759,"₹ 40,45,15,000.00",,
01-Feb-24,Tripura,2-Wheelers,24,3334,"₹ 28,33,90,000.00",,
01-Feb-24,Chandigarh,2-Wheelers,126,1416,"₹ 12,03,60,000.00",,
01-Feb-24,Puducherry,2-Wheelers,384,4556,"₹ 38,72,60,000.00",,
01-Feb-24,Himachal Pradesh,2-Wheelers,66,4926,"₹ 41,87,10,000.00",,
01-Feb-24,Mizoram,2-Wheelers,51,2146,"₹ 18,24,10,000.00",,
01-Feb-24,Manipur,2-Wheelers,3,1723,"₹ 14,64,55,000.00",,
01-Feb-24,DNH and DD,2-Wheelers,24,1052,"₹ 8,94,20,000.00",,
01-Feb-24,Meghalaya,2-Wheelers,11,1890,"₹ 16,06,50,000.00",,
01-Feb-24,Andaman & Nicobar Island,2-Wheelers,5,473,"₹ 4,02,05,000.00",,
01-Mar-24,Maharashtra,2-Wheelers,26668,152563,"₹ 12,96,78,55,000.00",,
01-Mar-24,Uttar Pradesh,2-Wheelers,7799,210216,"₹ 17,86,83,60,000.00",,
01-Mar-24,Karnataka,2-Wheelers,22742,123800,"₹ 10,52,30,00,000.00",,
01-Mar-24,Tamil Nadu,2-Wheelers,13350,124071,"₹ 10,54,60,35,000.00",,
